t,x,y,vx,vy,V
55.5185,15.3366,18.907,7.06402,-7.71435,10.46
55.5185,16.4398,12.4994,10.2668,-0.784445,10.2967
55.5185,3.45511,3.48866,-3.67755,8.70942,9.45401
55.5185,1.27551,2.48753,-3.04887,-1.06227,3.22863
55.5185,1.82738,14.7651,8.82014,-9.05388,12.6399
55.5185,11.9937,18.365,-0.704161,23.2457,23.2564
55.5185,13.4795,10.2243,-13.3138,-8.17761,15.6247
55.5185,10.3074,15.99,-1.71686,1.06384,2.01974
55.5185,18.7693,4.39589,-0.182743,-6.64567,6.64818
55.5185,4.15961,1.43757,3.69629,-7.56181,8.41686
55.5185,5.05383,13.5357,-1.6145,-0.764637,1.78642
55.5185,18.8668,6.65254,-9.82905,-2.93006,10.2565
55.5185,1.55139,6.80352,2.28067,6.16209,6.5706
55.5185,16.4557,16.58,5.21334,-6.74239,8.52284
55.5185,11.0548,13.4998,-1.77362,-2.39009,2.97628
55.5185,9.718,1.85228,-8.62592,-1.00579,8.68436
55.5185,1.90774,18.4885,-5.1013,-0.613415,5.13805
55.5185,5.67436,7.1824,3.93638,0.29772,3.94762
55.5185,13.3829,14.2903,1.15981,10.5928,10.6561
55.5185,6.89152,3.83927,7.44005,0.469282,7.45484
55.5185,5.57802,17.428,8.97982,3.95981,9.81414
55.5185,18.7292,11.3372,0.825907,7.46733,7.51286
55.5185,10.3014,4.60446,-3.74364,0.285655,3.75452
55.5185,12.6886,1.35372,-7.93016,1.85923,8.14519
55.8186,3.65124,9.77682,14.5007,7.63786,16.3893
55.8186,14.696,18.6925,13.3546,-1.29387,13.4172
55.8186,15.7396,12.5529,10.2668,-0.784445,10.2967
55.8186,3.28365,4.13376,2.80581,-10.317,10.6917
55.8186,1.48345,2.55998,-3.04887,-1.06227,3.22863
55.8186,1.22582,15.3826,8.82014,-9.05388,12.6399
55.8186,12.3049,17.0001,-12.2148,13.6282,18.301
55.8186,14.3876,10.7821,-13.3138,-8.17761,15.6247
55.8186,10.1614,15.6969,9.7938,10.6814,14.4918
55.8186,18.7705,4.63993,0.041233,-2.44494,2.44529
55.8186,4.32978,1.3272,-2.78642,-11.4647,11.7985
55.8186,5.16394,13.5878,-1.6145,-0.764637,1.78642
55.8186,18.4108,7.06158,9.62137,-7.13046,11.9756
55.8186,1.39585,6.38325,2.28067,6.16209,6.5706
55.8186,16.259,16.802,-1.07768,2.65778,2.86796
55.8186,11.0977,13.6568,2.12069,-2.09516,2.98111
55.8186,10.3063,1.92087,-8.62592,-1.00579,8.68436
55.8186,2.25566,18.5303,-5.1013,-0.613415,5.13805
55.8186,5.40589,7.16209,3.93638,0.29772,3.94762
55.8186,13.3819,13.5739,-2.7345,10.2978,10.6547
55.8186,6.38409,3.80726,7.44005,0.469282,7.45484
55.8186,4.96557,17.158,8.97982,3.95981,9.81414
55.8186,18.6729,10.8279,0.825907,7.46733,7.51286
55.8186,10.5567,4.58498,-3.74364,0.285655,3.75452
55.8186,13.2294,1.22691,-7.93016,1.85923,8.14519
56.1187,2.66225,9.2559,14.5007,7.63786,16.3893
56.1187,13.7852,18.7808,13.3546,-1.29387,13.4172
56.1187,15.7491,13.6108,-1.06011,-16.8286,16.8619
56.1187,3.09912,4.83308,-0.816401,-8.05566,8.09693
56.1187,1.69139,2.63243,-3.04887,-1.06227,3.22863
56.1187,1.45131,16.0001,-8.81963,-9.05437,12.6399
56.1187,13.138,16.0707,-12.2148,13.6282,18.301
56.1187,14.5859,10.3354,-1.98715,7.8665,8.1136
56.1187,9.28061,15.3767,13.3919,3.78801,13.9173
56.1187,18.7676,4.80668,0.041233,-2.44494,2.44529
56.1187,4.51481,2.10298,0.69212,-7.19553,7.22874
56.1187,5.27406,13.64,-1.6145,-0.764637,1.78642
56.1187,17.7546,7.5479,9.62137,-7.13046,11.9756
56.1187,1.23346,5.9673,5.90288,3.9008,7.07533
56.1187,16.3325,16.6207,-1.07768,2.65778,2.86796
56.1187,11.1658,13.3913,-1.47743,4.79826,5.02056
56.1187,10.8946,1.98947,-8.62592,-1.00579,8.68436
56.1187,2.60359,18.5721,-5.1013,-0.613415,5.13805
56.1187,5.13741,7.14179,3.93638,0.29772,3.94762
56.1187,13.5684,12.8716,-2.73426,10.2979,10.6547
56.1187,5.88166,3.78139,3.96152,-3.79991,5.48935
56.1187,4.35312,16.8879,8.97982,3.95981,9.81414
56.1187,18.6166,10.3186,0.825907,7.46733,7.51286
56.1187,10.812,4.5655,-3.74364,0.285655,3.75452
56.1187,13.7703,1.10089,-7.93016,1.40755,8.05411
56.4188,1.67326,8.73498,14.5007,7.63786,16.3893
56.4188,12.8744,18.869,13.3546,-1.29387,13.4172
56.4188,15.9294,14.3388,-14.1741,9.19791,16.897
56.4188,3.56304,5.16969,-11.7136,-3.01828,12.0962
56.4188,1.89934,2.70488,-3.04887,-1.06227,3.22863
56.4188,1.62478,16.5571,9.80225,-6.43663,11.7267
56.4188,13.7686,15.2304,6.05365,5.59504,8.24325
56.4188,14.7214,9.7989,-1.98715,7.8665,8.1136
56.4188,8.36724,15.1183,13.3919,3.78801,13.9173
56.4188,18.7648,4.97343,0.041233,-2.44494,2.44529
56.4188,4.04255,2.07137,7.13267,0.719516,7.16887
56.4188,5.38417,13.6921,-1.6145,-0.764637,1.78642
56.4188,17.0984,8.03421,9.62137,-7.13046,11.9756
56.4188,1.35982,5.91404,-3.14259,-1.13617,3.34167
56.4188,16.5005,16.77,-6.23211,-15.3356,16.5535
56.4188,11.2666,13.0641,-1.47743,4.79826,5.02056
56.4188,11.4829,2.05807,-8.62592,-1.00579,8.68436
56.4188,2.9252,18.6568,-4.06731,-2.2987,4.67194
56.4188,4.86894,7.12148,3.93638,0.29772,3.94762
56.4188,13.7549,12.1693,-2.73426,10.2979,10.6547
56.4188,6.03654,4.56293,-2.47904,-11.715,11.9744
56.4188,4.19504,16.6356,-10.6761,3.02735,11.097
56.4188,18.5602,9.80932,0.825907,7.46733,7.51286
56.4188,11.0674,4.54602,-3.74364,0.285655,3.75452
56.4188,14.3112,1.20667,-7.93023,-1.85893,8.14519
56.7189,1.31992,8.21405,-14.5006,7.63809,16.3893
56.7189,11.9635,18.8521,13.3546,1.2942,13.4172
56.7189,16.8961,13.7114,-14.1741,9.19791,16.897
56.7189,4.02241,4.90871,-2.91113,6.21286,6.86108
56.7189,1.57603,2.94356,5.71537,-3.80667,6.86703
56.7189,1.10636,16.9961,-9.79125,-6.43731,11.7178
56.7189,13.3557,14.8488,6.05365,5.59504,8.24325
56.7189,14.5211,9.41671,8.95923,13.6909,16.3618
56.7189,7.45388,14.86,13.3919,3.78801,13.9173
56.7189,18.762,5.14018,0.041233,-2.44494,2.44529
56.7189,4.08733,1.85606,-1.63156,3.46391,3.82892
56.7189,5.49428,13.7443,-1.6145,-0.764637,1.78642
56.7189,16.7027,8.21347,-4.02568,4.59909,6.1121
56.7189,1.57415,5.99153,-3.14259,-1.13617,3.34167
56.7189,16.9255,17.8159,-6.23211,-15.3356,16.5535
56.7189,11.3674,12.7368,-1.47743,4.79826,5.02056
56.7189,12.0712,2.12667,-8.62592,-1.00579,8.68436
56.7189,3.2026,18.8136,-4.06731,-2.2987,4.67194
56.7189,4.85496,7.56617,-1.05871,-8.84166,8.90482
56.7189,13.9195,11.5359,2.13197,-5.39199,5.79818
56.7189,6.29064,5.36376,-6.2864,-11.8067,13.376
56.7189,4.92317,16.4292,-10.6761,3.02735,11.097
56.7189,18.601,9.38381,-1.33965,5.60324,5.76116
56.7189,11.3227,4.52653,-3.74364,0.285655,3.75452
56.7189,14.852,1.33346,-7.93023,-1.85893,8.14519
57.019,2.26316,8.27527,-13.7504,-1.96487,13.8901
57.019,11.0527,18.7638,13.3546,1.2942,13.4172
57.019,17.8628,13.0841,-14.1741,9.19791,16.897
57.019,4.22096,4.48498,-2.91113,6.21286,6.86108
57.019,1.18622,3.20319,5.71537,-3.80667,6.86703
57.019,1.77487,17.4351,-9.80118,-6.43678,11.7258
57.019,12.9428,14.4672,6.05365,5.59504,8.24325
57.019,13.9141,8.46864,8.89975,13.9018,16.5065
57.019,7.42183,15.0085,-10.4393,3.37381,10.9709
57.019,18.7592,5.30693,0.041233,-2.44494,2.44529
57.019,4.19861,1.61981,-1.63156,3.46391,3.82892
57.019,4.80938,13.3306,11.541,6.94595,13.47
57.019,16.8399,7.81457,-1.63612,6.08122,6.29747
57.019,1.83423,5.48686,-3.89279,8.4668,9.31882
57.019,17.3506,18.8618,-6.23211,-15.3356,16.5535
57.019,11.4681,12.4096,-1.47743,4.79826,5.02056
57.019,12.6596,2.19526,-8.62592,-1.00579,8.68436
57.019,3.48,18.8576,-4.06779,2.29845,4.67223
57.019,4.92717,8.16919,-1.05871,-8.84166,8.90482
57.019,13.7701,11.9179,2.19145,-5.60293,6.01625
57.019,6.71939,6.16901,-6.2864,-11.8067,13.376
57.019,5.56502,16.2816,-0.000384886,-4.26903,4.26903
57.019,18.8298,9.08689,-3.72921,4.12111,5.55793
57.019,11.578,4.50705,-3.74364,0.285655,3.75452
57.019,15.3929,1.46024,-7.93023,-1.85893,8.14519
57.3191,2.87333,8.38265,-1.7033,-0.977438,1.96382
57.3191,10.1419,18.6756,13.3546,1.2942,13.4172
57.3191,18.8295,12.4568,-14.1741,9.19791,16.897
57.3191,4.41951,4.06124,-2.91113,6.21286,6.86108
57.3191,1.28377,3.02607,-5.1682,6.19276,8.06602
57.3191,1.96347,17.4804,-2.08975,-0.111945,2.09274
57.3191,12.5268,14.0904,7.38371,3.62301,8.22468
57.3191,13.3071,7.5205,8.89975,13.9018,16.5065
57.3191,8.13381,14.7784,-10.4393,3.37381,10.9709
57.3191,18.7564,5.47369,0.041233,-2.44494,2.44529
57.3191,4.30988,1.38357,-1.63156,3.46391,3.82892
57.3191,4.02225,12.8569,11.541,6.94595,13.47
57.3191,16.9514,7.39981,-1.63612,6.08122,6.29747
57.3191,2.28589,5.34612,-8.16018,-1.53213,8.30277
57.3191,17.7757,18.0983,-6.23325,15.3351,16.5535
57.3191,11.4097,12.094,2.9238,4.47853,5.34845
57.3191,13.2479,2.26386,-8.62592,-1.00579,8.68436
57.3191,4.23729,18.7616,-11.779,4.02713,12.4484
57.3191,5.32702,8.79885,-13.1058,-9.8291,16.3821
57.3191,13.783,12.2836,-3.53984,-3.31118,4.8471
57.3191,7.14814,6.97426,-6.2864,-11.8067,13.376
57.3191,5.56505,16.5728,-0.000384886,-4.26903,4.26903
57.3191,18.7672,8.80581,3.72916,4.12115,5.55793
57.3191,11.8333,4.48757,-3.74364,0.285655,3.75452
57.3191,15.9338,1.58703,-7.93023,-1.85893,8.14519
57.6192,2.9895,8.44932,-1.7033,-0.977438,1.96382
57.6192,9.23107,18.5873,13.3546,1.2942,13.4172
57.6192,18.1956,11.8295,14.1744,9.19758,16.897
57.6192,4.61806,3.63751,-2.91113,6.21286,6.86108
57.6192,1.63626,2.60371,-5.1682,6.19276,8.06602
57.6192,2.106,17.4881,-2.08975,-0.111945,2.09274
57.6192,11.9513,13.9441,8.46987,2.10006,8.72633
57.6192,12.7002,6.57271,8.70331,13.2308,15.8368
57.6192,8.8458,14.5483,-10.4393,3.37381,10.9709
57.6192,18.7607,5.6351,-2.81221,-0.323005,2.83069
57.6192,4.42116,1.14732,-1.63156,3.46391,3.82892
57.6192,3.23512,12.3831,11.541,6.94595,13.47
57.6192,16.9866,6.92811,3.20968,5.75063,6.58573
57.6192,2.84244,5.45061,-8.16018,-1.53213,8.30277
57.6192,18.2008,17.0524,-6.23325,15.3351,16.5535
57.6192,11.2103,11.7886,2.9238,4.47853,5.34845
57.6192,13.8362,2.33246,-8.62592,-1.00579,8.68436
57.6192,4.83591,18.8999,-6.15939,-7.1988,9.47422
57.6192,6.2101,9.48241,-10.0535,-13.5817,16.8978
57.6192,14.0963,12.4086,-4.626,-1.78823,4.9596
57.6192,7.58767,7.76632,-9.33874,-8.05414,12.3321
57.6192,5.76981,16.451,-5.61996,7.07749,9.03741
57.6192,18.5822,8.58702,1.7368,2.3298,2.90594
57.6192,12.0886,4.46773,-3.5472,0.956629,3.67393
57.6192,16.4746,1.71381,-7.93023,-1.85893,8.14519
57.9193,3.10567,8.51598,-1.7033,-0.977438,1.96382
57.9193,8.32025,18.499,13.3546,1.2942,13.4172
57.9193,17.2289,11.2022,14.1744,9.19758,16.897
57.9193,4.83723,3.38409,-4.05087,-3.17011,5.14384
57.9193,1.98874,2.18135,-5.1682,6.19276,8.06602
57.9193,2.24852,17.4957,-2.08975,-0.111945,2.09274
57.9193,11.5999,13.7422,-9.55452,6.78077,11.7161
57.9193,12.3757,6.64975,4.52585,-1.99031,4.94416
57.9193,9.33156,14.3768,7.58512,-1.30691,7.69688
57.9193,18.7899,5.56837,4.6745,1.01441,4.7833
57.9193,4.5118,1.07796,-0.491545,2.65034,2.69553
57.9193,2.44799,11.9094,11.541,6.94595,13.47
57.9193,16.6441,6.62465,5.07202,4.41342,6.72337
57.9193,3.39899,5.55511,-8.16018,-1.53213,8.30277
57.9193,18.6259,16.0065,-6.23325,15.3351,16.5535
57.9193,11.0109,11.4831,2.9238,4.47853,5.34845
57.9193,14.4245,2.40106,-8.62592,-1.00579,8.68436
57.9193,5.25597,18.5049,-6.15902,7.31971,9.56617
57.9193,6.85419,10.4607,-9.43285,-14.3583,17.1797
57.9193,14.4118,12.5306,-4.626,-1.78823,4.9596
57.9193,8.26618,8.26361,-9.95939,-7.27749,12.335
57.9193,6.1531,15.9683,-5.61996,7.07749,9.03741
57.9193,18.4638,8.42812,1.7368,2.3298,2.90594
57.9193,12.0614,3.42307,0.630254,16.1778,16.1901
57.9193,17.0155,1.84059,-7.93023,-1.85893,8.14519
58.2194,3.22184,8.58265,-1.7033,-0.977438,1.96382
58.2194,7.75539,18.4583,-4.97346,-1.24333,5.12651
58.2194,16.2622,10.5749,14.1744,9.19758,16.897
58.2194,5.11351,3.6003,-4.05087,-3.17011,5.14384
58.2194,2.34123,1.75898,-5.1682,6.19276,8.06602
58.2194,2.39105,17.5033,-2.08975,-0.111945,2.09274
58.2194,12.2515,13.2798,-9.55452,6.78077,11.7161
58.2194,12.067,6.78549,4.52585,-1.99031,4.94416
58.2194,8.81424,14.4659,7.58512,-1.30691,7.69688
58.2194,18.4711,5.49919,4.6745,1.01441,4.7833
58.2194,4.54531,1.44796,-0.49131,-5.919,5.93935
58.2194,1.66086,11.4357,11.541,6.94595,13.47
58.2194,16.2981,6.32364,5.07202,4.41342,6.72337
58.2194,3.95553,5.6596,-8.16018,-1.53213,8.30277
58.2194,18.8378,14.9606,6.23405,15.3348,16.5535
58.2194,10.8115,11.1777,2.9238,4.47853,5.34845
58.2194,15.0128,2.46965,-8.62592,-1.00579,8.68436
58.2194,5.33008,17.9581,12.169,9.85724,15.6605
58.2194,7.49754,11.44,-9.43285,-14.3583,17.1797
58.2194,14.7273,12.6525,-4.626,-1.78823,4.9596
58.2194,8.94543,8.75995,-9.95939,-7.27749,12.335
58.2194,6.5364,15.4856,-5.61996,7.07749,9.03741
58.2194,18.3453,8.26923,1.7368,2.3298,2.90594
58.2194,12.0185,2.3197,0.630254,16.1778,16.1901
58.2194,17.5563,1.96738,-7.93023,-1.85893,8.14519
58.5195,3.33801,8.64931,-1.7033,-0.977438,1.96382
58.5195,8.09459,18.5431,-4.97346,-1.24333,5.12651
58.5195,15.2954,9.9476,14.1744,9.19758,16.897
58.5195,5.50092,3.8144,-7.14605,-1.01108,7.21722
58.5195,2.33179,1.37423,0.770199,5.57904,5.63196
58.5195,2.36594,17.5187,11.6563,-0.774811,11.6821
58.5195,12.8573,12.8199,-4.18525,6.49508,7.72673
58.5195,11.7583,6.92124,4.52585,-1.99031,4.94416
58.5195,8.96983,14.372,-13.7212,-12.5518,18.5962
58.5195,18.1523,5.43,4.6745,1.01441,4.7833
58.5195,4.90314,1.67678,-5.76096,-2.8636,6.43342
58.5195,1.16686,10.9619,-11.5411,6.94583,13.47
58.5195,15.9522,6.02263,5.07202,4.41342,6.72337
58.5195,4.43855,5.90347,-5.73375,-6.13283,8.39568
58.5195,18.4126,13.9148,6.23405,15.3348,16.5535
58.5195,10.7417,11.0696,-6.34223,-9.64979,11.5474
58.5195,15.6011,2.53825,-8.62592,-1.00579,8.68436
58.5195,4.66775,17.2781,-1.57705,10.5201,10.6377
58.5195,8.1064,12.3351,-2.3496,2.838,3.68441
58.5195,15.0886,12.7719,-9.99527,-1.50253,10.1076
58.5195,9.49508,9.05895,-0.693357,6.85084,6.88584
58.5195,6.28127,15.2702,8.60314,1.12602,8.67652
58.5195,18.2269,8.11033,1.7368,2.3298,2.90594
58.5195,11.9755,1.21633,0.630254,16.1778,16.1901
58.5195,18.0972,2.09416,-7.93023,-1.85893,8.14519
58.8196,3.45418,8.71597,-1.7033,-0.977438,1.96382
58.8196,8.4338,18.6279,-4.97346,-1.24333,5.12651
58.8196,14.3287,9.3203,14.1744,9.19758,16.897
58.8196,6.01203,3.96633,-7.53589,-2.37329,7.90077
58.8196,2.27926,1.12666,0.770629,-5.57898,5.63196
58.8196,1.57094,17.5716,11.6563,-0.774811,11.6821
58.8196,13.238,12.4178,-11.8349,3.23386,12.2687
58.8196,11.4497,7.05698,4.52585,-1.99031,4.94416
58.8196,9.90664,15.2304,-13.7357,-12.5859,18.6299
58.8196,17.8335,5.36082,4.6745,1.01441,4.7833
58.8196,5.27232,1.78912,-5.37113,-1.50139,5.57702
58.8196,1.95399,10.4882,-11.5411,6.94583,13.47
58.8196,15.6063,5.72163,5.07202,4.41342,6.72337
58.8196,4.82961,6.32174,-5.73375,-6.13283,8.39568
58.8196,17.9874,12.8689,6.22575,15.3348,16.5504
58.8196,11.079,11.6868,1.30738,-6.38857,6.52097
58.8196,16.1894,2.60685,-8.62592,-1.00579,8.68436
58.8196,4.47485,16.9584,6.63632,-0.358883,6.64602
58.8196,8.26566,12.1392,-2.33514,2.87209,3.70159
58.8196,15.7703,12.8744,-9.98698,-1.50255,10.0994
58.8196,9.54237,8.5917,-0.693357,6.85084,6.88584
58.8196,5.99497,14.7955,0.389774,12.005,12.0113
58.8196,18.1084,7.95143,1.7368,2.3298,2.90594
58.8196,11.9325,1.87128,0.629936,-16.1778,16.1901
58.8196,18.6381,2.22095,-7.93023,-1.85893,8.14519
59.1197,3.8842,8.41498,-1.15358,-2.73734,2.97048
59.1197,8.773,18.7127,-4.97346,-1.24333,5.12651
59.1197,13.362,8.693,14.1744,9.19758,16.897
59.1197,6.526,4.12819,-7.53589,-2.37329,7.90077
59.1197,2.2267,1.50717,0.770629,-5.57898,5.63196
59.1197,1.26291,17.6244,-11.6563,-0.775697,11.6821
59.1197,13.5414,12.0422,2.44836,7.6414,8.02406
59.1197,11.4331,6.9807,-3.09583,3.53959,4.70243
59.1197,10.8434,16.0888,-13.7357,-12.5859,18.6299
59.1197,17.5147,5.29163,4.6745,1.01441,4.7833
59.1197,5.63865,1.89152,-5.37113,-1.50139,5.57702
59.1197,2.3154,10.5334,-3.69873,-2.61433,4.52939
59.1197,15.2604,5.42062,5.07202,4.41342,6.72337
59.1197,5.33254,6.58881,-14.1258,5.18723,15.0481
59.1197,18.5373,11.7814,-9.23781,16.0042,18.479
59.1197,10.9898,12.1225,1.30738,-6.38857,6.52097
59.1197,16.632,2.69861,7.65284,-3.59989,8.45726
59.1197,4.02224,16.9829,6.63632,-0.358883,6.64602
59.1197,8.42493,11.9434,-2.33514,2.87209,3.70159
59.1197,15.9809,13.1736,-8.80663,-6.57949,10.993
59.1197,9.2976,8.33648,6.92833,1.32094,7.05313
59.1197,5.96839,13.9767,0.389774,12.005,12.0113
59.1197,17.99,7.79253,1.7368,2.3298,2.90594
59.1197,11.8895,2.97465,0.629936,-16.1778,16.1901
59.1197,18.8794,2.32455,-8.34839,0.735783,8.38075
59.4198,3.96288,8.60168,-1.15358,-2.73734,2.97048
59.4198,9.1122,18.7975,-4.97346,-1.24333,5.12651
59.4198,12.8406,8.54115,3.28933,-2.43516,4.09264
59.4198,7.07012,4.21458,-11.0379,6.41739,12.7678
59.4198,2.17414,1.88767,0.770629,-5.57898,5.63196
59.4198,1.5991,17.8264,4.76298,-6.11727,7.75287
59.4198,13.3744,11.521,2.44836,7.6414,8.02406
59.4198,11.1989,6.26383,7.7892,15.1723,17.0549
59.4198,11.7803,16.9472,-13.7357,-12.5859,18.6299
59.4198,17.1959,5.22245,4.6745,1.01441,4.7833
59.4198,6.00497,1.99392,-5.37113,-1.50139,5.57702
59.4198,2.56766,10.7117,-3.69873,-2.61433,4.52939
59.4198,14.9144,5.11961,5.07202,4.41342,6.72337
59.4198,6.2658,6.31051,-10.6238,-3.60345,11.2183
59.4198,18.7625,10.6899,9.23798,16.0041,18.479
59.4198,10.9007,12.5583,1.30738,-6.38857,6.52097
59.4198,16.1101,2.94413,7.65284,-3.59989,8.45726
59.4198,4.02841,16.8584,-9.78293,4.98269,10.9788
59.4198,8.58419,11.7475,-2.33514,2.87209,3.70159
59.4198,16.5815,13.6224,-8.80663,-6.57949,10.993
59.4198,8.82507,8.24639,6.92833,1.32094,7.05313
59.4198,5.94181,13.158,0.389774,12.005,12.0113
59.4198,17.8715,7.63363,1.7368,2.3298,2.90594
59.4198,11.8466,4.07802,0.629936,-16.1778,16.1901
59.4198,18.4695,2.27433,8.34834,0.736424,8.38075
59.7199,4.04156,8.78837,-1.15358,-2.73734,2.97048
59.7199,9.45141,18.8823,-4.97346,-1.24333,5.12651
59.7199,12.6162,8.70724,3.28933,-2.43516,4.09264
59.7199,7.82294,3.7769,-11.0396,6.41534,12.7683
59.7199,2.12158,2.26817,0.770629,-5.57898,5.63196
59.7199,1.27426,18.2436,4.76298,-6.11727,7.75287
59.7199,13.2074,10.9998,2.44836,7.6414,8.02406
59.7199,10.1131,6.79465,16.8671,-10.4178,19.825
59.7199,12.7171,17.8056,-13.7357,-12.5859,18.6299
59.7199,16.8771,5.15326,4.6745,1.01441,4.7833
59.7199,6.3713,2.09632,-5.36936,-1.49935,5.57477
59.7199,2.81992,10.89,-3.69873,-2.61433,4.52939
59.7199,14.4427,5.03326,9.22953,-2.67515,9.6094
59.7199,6.96559,6.52824,-2.22161,5.991,6.38965
59.7199,18.1335,9.60415,8.44556,11.6449,14.3851
59.7199,10.8115,12.994,1.30738,-6.38857,6.52097
59.7199,15.714,2.97499,3.49534,3.48868,4.93845
59.7199,4.69564,16.5185,-9.78293,4.98269,10.9788
59.7199,8.74345,11.5516,-2.33514,2.87209,3.70159
59.7199,17.1821,14.0711,-8.80663,-6.57949,10.993
59.7199,8.37733,8.18433,-1.47388,-8.27351,8.40376
59.7199,5.91522,12.3392,0.389774,12.005,12.0113
59.7199,17.752,7.46892,2.52922,6.68903,7.15123
59.7199,12.3582,3.61577,-8.44793,9.41236,12.6475
59.7199,17.9001,2.22411,8.34834,0.736424,8.38075
60.02,4.12024,8.97506,-1.15358,-2.73734,2.97048
60.02,9.79061,18.8412,-4.97345,1.24335,5.12651
60.02,12.2679,8.45047,5.94492,6.61547,8.89418
60.02,8.65793,3.42869,-12.387,4.95022,13.3395
60.02,2.06902,2.64867,0.770629,-5.57898,5.63196
60.02,1.18297,18.6608,-4.76246,-6.11768,7.75287
60.02,13.1644,10.9015,-0.207216,-1.40923,1.42438
60.02,9.69258,6.88307,5.20265,-0.466713,5.22354
60.02,13.6539,18.664,-13.7357,-12.5859,18.6299
60.02,16.3748,4.64673,4.7965,4.03409,6.2674
60.02,6.65545,2.10923,-4.02197,-0.0342247,4.02211
60.02,3.07219,11.0683,-3.69873,-2.61433,4.52939
60.02,13.8132,5.21571,9.22953,-2.67515,9.6094
60.02,7.00921,5.99193,-0.616712,7.89062,7.91469
60.02,17.6735,9.48013,6.68343,1.46091,6.84124
60.02,10.7223,13.4297,1.30738,-6.38857,6.52097
60.02,15.1682,2.68767,14.4899,11.7304,18.6429
60.02,5.36286,16.1787,-9.78293,4.98269,10.9788
60.02,8.91035,11.3702,-6.32342,-4.52489,7.77562
60.02,17.7828,14.5198,-8.80663,-6.57949,10.993
60.02,7.84826,9.48396,12.5739,-12.7273,17.891
60.02,5.88864,11.5204,0.389774,12.005,12.0113
60.02,17.7206,6.9067,-1.63056,3.89043,4.21831
60.02,12.9343,2.97383,-8.44793,9.41236,12.6475
60.02,17.5644,2.09642,3.1537,2.45761,3.99821
60.3201,4.19891,9.16176,-1.15358,-2.73734,2.97048
60.3201,10.1298,18.7564,-4.97345,1.24335,5.12651
60.3201,11.8624,7.99927,5.94492,6.61547,8.89418
60.3201,9.50276,3.09108,-12.387,4.95022,13.3395
60.3201,2.01646,3.02917,0.770629,-5.57898,5.63196
60.3201,1.50777,18.8094,-4.76193,6.11809,7.75287
60.3201,13.1785,10.9976,-0.207216,-1.40923,1.42438
60.3201,9.33774,6.91491,5.20265,-0.466713,5.22354
60.3201,14.5907,18.4502,-13.7362,12.5853,18.6299
60.3201,16.0477,4.37159,4.7965,4.03409,6.2674
60.3201,6.92976,2.11157,-4.02197,-0.0342247,4.02211
60.3201,3.0794,11.2371,17.8378,-1.774,17.9258
60.3201,13.1837,5.39817,9.22953,-2.67515,9.6094
60.3201,7.05127,5.45377,-0.616712,7.89062,7.91469
60.3201,17.2177,9.38049,6.68343,1.46091,6.84124
60.3201,10.6603,13.9089,-3.32192,-13.8573,14.2499
60.3201,15.1755,1.71804,4.00618,14.0743,14.6334
60.3201,6.03008,15.8389,-9.78293,4.98269,10.9788
60.3201,9.52779,12.0013,-4.89782,-2.5506,5.52216
60.3201,18.3834,14.9686,-8.80663,-6.57949,10.993
60.3201,7.45427,9.33191,-1.79511,9.74335,9.90734
60.3201,5.43021,11.3652,-3.57398,-5.81153,6.82255
60.3201,17.8318,6.64136,-1.63056,3.89043,4.21831
60.3201,12.1454,2.52891,13.6926,6.213,15.0363
60.3201,17.7189,1.90137,-8.50313,3.31303,9.12576
60.6202,4.27759,9.34845,-1.15358,-2.73734,2.97048
60.6202,10.469,18.6716,-4.97345,1.24335,5.12651
60.6202,11.457,7.54808,5.94492,6.61547,8.89418
60.6202,9.30777,3.05948,11.2664,-2.02009,11.4461
60.6202,1.9639,3.40967,0.770629,-5.57898,5.63196
60.6202,1.83255,18.3921,-4.76193,6.11809,7.75287
60.6202,13.1927,11.0937,-0.207216,-1.40923,1.42438
60.6202,8.98291,6.94674,5.20264,-0.466705,5.22353
60.6202,15.5276,17.5918,-13.7362,12.5853,18.6299
60.6202,15.7206,4.09646,4.7965,4.03409,6.2674
60.6202,7.20407,2.1139,-4.02197,-0.0342247,4.02211
60.6202,1.86281,11.3581,17.8378,-1.774,17.9258
60.6202,12.5542,5.58062,9.22953,-2.67515,9.6094
60.6202,7.09333,4.91561,-0.616712,7.89062,7.91469
60.6202,16.7618,9.28085,6.68343,1.46091,6.84124
60.6202,10.8871,14.8544,-3.32542,-13.8632,14.2564
60.6202,14.9023,1.25109,4.00548,-14.0745,14.6334
60.6202,6.6973,15.499,-9.78293,4.98269,10.9788
60.6202,9.86159,12.1748,-4.89433,-2.54471,5.51634
60.6202,18.9328,15.4173,4.57187,-6.57985,8.01227
60.6202,7.57671,8.66739,-1.79511,9.74334,9.90733
60.6202,5.67397,11.7615,-3.57398,-5.81153,6.82255
60.6202,17.943,6.37602,-1.63056,3.89043,4.21831
60.6202,12.2513,1.79914,-9.96088,13.1833,16.5233
60.6202,18.2988,1.67541,-8.50313,3.31303,9.12576
60.9203,4.35627,9.53515,-1.15358,-2.73734,2.97048
60.9203,10.8082,18.5868,-4.97345,1.24335,5.12651
60.9203,10.9096,7.66319,4.36987,-4.99163,6.63417
60.9203,9.17559,3.5189,-0.175805,-7.74456,7.74655
60.9203,1.91135,3.79018,0.770629,-5.57898,5.63196
60.9203,2.15733,17.9749,-4.76193,6.11809,7.75287
